Calculating solvability percentage...

[Lower Bound, Upper Bound] | Solvable/Unsolvable/Intractable | Current seed | (Est. Confidence Interval: Continue/Re-eval)
[99.335, 100.000] | 938/1/0 | 938 | (N/A)
[99.336, 100.000] | 939/1/0 | 939 | (N/A)
[99.337, 100.000] | 940/1/0 | 940 | (N/A)
[99.338, 100.000] | 941/1/0 | 941 | (N/A)
[99.338, 100.000] | 942/1/0 | 942 | (N/A)
[99.339, 100.000] | 943/1/0 | 943 | (N/A)
[99.340, 100.000] | 944/1/0 | 944 | (N/A)
[99.340, 100.000] | 945/1/0 | 945 | (N/A)
[99.341, 100.000] | 946/1/0 | 946 | (N/A)
[99.342, 100.000] | 947/1/0 | 947 | (N/A)
[99.342, 100.000] | 948/1/0 | 948 | (N/A)
[99.343, 100.000] | 949/1/0 | 949 | (N/A)
[99.344, 100.000] | 950/1/0 | 950 | (N/A)
[99.345, 100.000] | 951/1/0 | 951 | (N/A)
[99.345, 100.000] | 952/1/0 | 952 | (N/A)
[99.346, 100.000] | 953/1/0 | 953 | (N/A)
[99.347, 100.000] | 954/1/0 | 954 | (N/A)
[99.347, 100.000] | 955/1/0 | 955 | (N/A)
[99.348, 100.000] | 956/1/0 | 956 | (N/A)
[99.349, 100.000] | 957/1/0 | 957 | (N/A)
[99.349, 100.000] | 958/1/0 | 958 | (N/A)
[99.350, 100.000] | 959/1/0 | 959 | (N/A)
[99.351, 100.000] | 960/1/0 | 960 | (N/A)
[99.351, 100.000] | 961/1/0 | 961 | (N/A)
[99.352, 100.000] | 962/1/0 | 962 | (N/A)
[99.353, 100.000] | 963/1/0 | 963 | (N/A)
[99.353, 100.000] | 964/1/0 | 964 | (N/A)
[99.354, 100.000] | 965/1/0 | 965 | (N/A)
[99.355, 100.000] | 966/1/0 | 966 | (N/A)
[99.355, 100.000] | 967/1/0 | 967 | (N/A)
[99.356, 100.000] | 968/1/0 | 968 | (N/A)
[99.357, 100.000] | 969/1/0 | 969 | (N/A)
[99.357, 100.000] | 970/1/0 | 970 | (N/A)
[99.358, 100.000] | 971/1/0 | 971 | (N/A)
[99.359, 100.000] | 972/1/0 | 972 | (N/A)
[99.359, 100.000] | 973/1/0 | 973 | (N/A)
[99.360, 100.000] | 974/1/0 | 974 | (N/A)
[99.361, 100.000] | 975/1/0 | 975 | (N/A)
[99.361, 100.000] | 976/1/0 | 976 | (N/A)
[99.362, 100.000] | 977/1/0 | 977 | (N/A)
[99.363, 100.000] | 978/1/0 | 978 | (N/A)
[99.363, 100.000] | 979/1/0 | 979 | (N/A)
[99.364, 100.000] | 980/1/0 | 980 | (N/A)
[99.364, 100.000] | 981/1/0 | 981 | (N/A)
[99.365, 100.000] | 982/1/0 | 982 | (N/A)
[99.366, 100.000] | 983/1/0 | 983 | (N/A)
[99.366, 100.000] | 984/1/0 | 984 | (N/A)
[99.367, 100.000] | 985/1/0 | 985 | (N/A)
[99.368, 100.000] | 986/1/0 | 986 | (N/A)
[99.368, 100.000] | 987/1/0 | 987 | (N/A)
[99.369, 100.000] | 988/1/0 | 988 | (N/A)
[99.370, 100.000] | 989/1/0 | 989 | (N/A)
[99.370, 100.000] | 990/1/0 | 990 | (N/A)
[99.371, 100.000] | 991/1/0 | 991 | (N/A)
[99.371, 100.000] | 992/1/0 | 992 | (N/A)
[99.372, 100.000] | 993/1/0 | 993 | (N/A)
[99.373, 100.000] | 994/1/0 | 994 | (N/A)
[99.373, 100.000] | 995/1/0 | 995 | (N/A)
[99.374, 100.000] | 996/1/0 | 996 | (N/A)
[99.375, 100.000] | 997/1/0 | 997 | (N/A)
[99.375, 100.000] | 998/1/0 | 998 | (N/A)
[99.376, 100.000] | 999/1/0 | 999 | (N/A)
[99.376, 100.000] | 1000/1/0 | 1000 | (N/A)
[99.377, 100.000] | 1001/1/0 | 1001 | (N/A)
[99.378, 100.000] | 1002/1/0 | 1002 | (N/A)
[99.378, 100.000] | 1003/1/0 | 1003 | (N/A)
[99.379, 100.000] | 1004/1/0 | 1004 | (N/A)
[99.380, 100.000] | 1005/1/0 | 1005 | (N/A)
[99.380, 100.000] | 1006/1/0 | 1006 | (N/A)
[99.381, 100.000] | 1007/1/0 | 1007 | (N/A)
[99.381, 100.000] | 1008/1/0 | 1008 | (N/A)
[99.382, 100.000] | 1009/1/0 | 1009 | (N/A)
[99.383, 100.000] | 1010/1/0 | 1010 | (N/A)
[99.383, 100.000] | 1011/1/0 | 1011 | (N/A)
[99.384, 100.000] | 1012/1/0 | 1012 | (N/A)
[99.384, 100.000] | 1013/1/0 | 1013 | (N/A)
[99.385, 100.000] | 1014/1/0 | 1014 | (N/A)
[99.386, 100.000] | 1015/1/0 | 1015 | (N/A)
[99.386, 100.000] | 1016/1/0 | 1016 | (N/A)
[99.387, 100.000] | 1017/1/0 | 1017 | (N/A)
[99.387, 100.000] | 1018/1/0 | 1018 | (N/A)
[99.388, 100.000] | 1019/1/0 | 1019 | (N/A)
[99.389, 100.000] | 1020/1/0 | 1020 | (N/A)
[99.389, 100.000] | 1021/1/0 | 1021 | (N/A)
[99.390, 100.000] | 1022/1/0 | 1022 | (N/A)
[99.390, 100.000] | 1023/1/0 | 1023 | (N/A)
[99.391, 100.000] | 1024/1/0 | 1024 | (N/A)
[99.392, 100.000] | 1025/1/0 | 1025 | (N/A)
[99.392, 100.000] | 1026/1/0 | 1026 | (N/A)
[99.393, 100.000] | 1027/1/0 | 1027 | (N/A)
[99.393, 100.000] | 1028/1/0 | 1028 | (N/A)
[99.394, 100.000] | 1029/1/0 | 1029 | (N/A)
[99.395, 100.000] | 1030/1/0 | 1030 | (N/A)
[99.395, 100.000] | 1031/1/0 | 1031 | (N/A)
[99.396, 100.000] | 1032/1/0 | 1032 | (N/A)
[99.396, 100.000] | 1033/1/0 | 1033 | (N/A)
[99.397, 100.000] | 1034/1/0 | 1034 | (N/A)
[99.397, 100.000] | 1035/1/0 | 1035 | (N/A)
[99.398, 100.000] | 1036/1/0 | 1036 | (N/A)
[99.399, 100.000] | 1037/1/0 | 1037 | (N/A)
[99.399, 100.000] | 1038/1/0 | 1038 | (N/A)
[99.400, 100.000] | 1039/1/0 | 1039 | (N/A)
[99.400, 100.000] | 1040/1/0 | 1040 | (N/A)
[99.401, 100.000] | 1041/1/0 | 1041 | (N/A)
[99.401, 100.000] | 1042/1/0 | 1042 | (N/A)
[99.402, 100.000] | 1043/1/0 | 1043 | (N/A)
[99.403, 100.000] | 1044/1/0 | 1044 | (N/A)
[99.403, 100.000] | 1045/1/0 | 1045 | (N/A)
[99.404, 100.000] | 1046/1/0 | 1046 | (N/A)
[99.404, 100.000] | 1047/1/0 | 1047 | (N/A)
[99.405, 100.000] | 1048/1/0 | 1048 | (N/A)
[99.405, 100.000] | 1049/1/0 | 1049 | (N/A)
[99.406, 100.000] | 1050/1/0 | 1050 | (N/A)
[99.407, 100.000] | 1051/1/0 | 1051 | (N/A)
[99.407, 100.000] | 1052/1/0 | 1052 | (N/A)
[99.408, 100.000] | 1053/1/0 | 1053 | (N/A)
[99.408, 100.000] | 1054/1/0 | 1054 | (N/A)
[99.409, 100.000] | 1055/1/0 | 1055 | (N/A)
[99.409, 100.000] | 1056/1/0 | 1056 | (N/A)
[99.410, 100.000] | 1057/1/0 | 1057 | (N/A)
[99.410, 100.000] | 1058/1/0 | 1058 | (N/A)
[99.411, 100.000] | 1059/1/0 | 1059 | (N/A)
[99.412, 100.000] | 1060/1/0 | 1060 | (N/A)
[99.412, 100.000] | 1061/1/0 | 1061 | (N/A)
[99.413, 100.000] | 1062/1/0 | 1062 | (N/A)
[99.413, 100.000] | 1063/1/0 | 1063 | (N/A)
[99.414, 100.000] | 1064/1/0 | 1064 | (N/A)
[99.414, 100.000] | 1065/1/0 | 1065 | (N/A)
[99.415, 100.000] | 1066/1/0 | 1066 | (N/A)
[99.415, 100.000] | 1067/1/0 | 1067 | (N/A)
[99.416, 100.000] | 1068/1/0 | 1068 | (N/A)
[99.416, 100.000] | 1069/1/0 | 1069 | (N/A)
[99.417, 100.000] | 1070/1/0 | 1070 | (N/A)
[99.418, 100.000] | 1071/1/0 | 1071 | (N/A)
[99.418, 100.000] | 1072/1/0 | 1072 | (N/A)
[99.419, 100.000] | 1073/1/0 | 1073 | (N/A)
[99.419, 100.000] | 1074/1/0 | 1074 | (N/A)
[99.420, 100.000] | 1075/1/0 | 1075 | (N/A)
[99.420, 100.000] | 1076/1/0 | 1076 | (N/A)
