[Lower Bound, Upper Bound] | Solvable/Unsolvable/Intractable | Current seed | (Est. Confidence Interval: Continue/Re-eval)
[0.000, 1.350] | 1/459/0 | 459 | (N/A)
[0.000, 1.347] | 1/460/0 | 460 | (N/A)
[0.000, 1.344] | 1/461/0 | 461 | (N/A)
[0.000, 1.341] | 1/462/0 | 462 | (N/A)
[0.000, 1.338] | 1/463/0 | 463 | (N/A)
[0.000, 1.335] | 1/464/0 | 464 | (N/A)
[0.000, 1.332] | 1/465/0 | 465 | (N/A)
[0.000, 1.330] | 1/466/0 | 466 | (N/A)
[0.000, 1.327] | 1/467/0 | 467 | (N/A)
[0.000, 1.324] | 1/468/0 | 468 | (N/A)
[0.000, 1.321] | 1/469/0 | 469 | (N/A)
[0.000, 1.318] | 1/470/0 | 470 | (N/A)
[0.000, 1.316] | 1/471/0 | 471 | (N/A)
[0.000, 1.313] | 1/472/0 | 472 | (N/A)
[0.000, 1.310] | 1/473/0 | 473 | (N/A)
[0.000, 1.307] | 1/474/0 | 474 | (N/A)
[0.000, 1.305] | 1/475/0 | 475 | (N/A)
[0.000, 1.302] | 1/476/0 | 476 | (N/A)
[0.000, 1.299] | 1/477/0 | 477 | (N/A)
[0.000, 1.297] | 1/478/0 | 478 | (N/A)
[0.000, 1.294] | 1/479/0 | 479 | (N/A)
[0.000, 1.291] | 1/480/0 | 480 | (N/A)
[0.000, 1.289] | 1/481/0 | 481 | (N/A)
[0.000, 1.286] | 1/482/0 | 482 | (N/A)
[0.000, 1.283] | 1/483/0 | 483 | (N/A)
[0.000, 1.281] | 1/484/0 | 484 | (N/A)
[0.000, 1.278] | 1/485/0 | 485 | (N/A)
[0.000, 1.275] | 1/486/0 | 486 | (N/A)
[0.000, 1.273] | 1/487/0 | 487 | (N/A)
[0.000, 1.270] | 1/488/0 | 488 | (N/A)
[0.000, 1.268] | 1/489/0 | 489 | (N/A)
[0.000, 1.265] | 1/490/0 | 490 | (N/A)
[0.000, 1.263] | 1/491/0 | 491 | (N/A)
[0.000, 1.260] | 1/492/0 | 492 | (N/A)
[0.000, 1.258] | 1/493/0 | 493 | (N/A)
[0.000, 1.255] | 1/494/0 | 494 | (N/A)
[0.000, 1.253] | 1/495/0 | 495 | (N/A)
[0.000, 1.250] | 1/496/0 | 496 | (N/A)
[0.000, 1.248] | 1/497/0 | 497 | (N/A)
[0.000, 1.245] | 1/498/0 | 498 | (N/A)
[0.000, 1.243] | 1/499/0 | 499 | (N/A)
[0.000, 1.240] | 1/500/0 | 500 | (N/A)
[0.000, 1.238] | 1/501/0 | 501 | (N/A)
[0.000, 1.235] | 1/502/0 | 502 | (N/A)
[0.000, 1.233] | 1/503/0 | 503 | (N/A)
[0.000, 1.230] | 1/504/0 | 504 | (N/A)
[0.000, 1.228] | 1/505/0 | 505 | (N/A)
[0.000, 1.226] | 1/506/0 | 506 | (N/A)
[0.000, 1.223] | 1/507/0 | 507 | (N/A)
[0.000, 1.221] | 1/508/0 | 508 | (N/A)
[0.000, 1.218] | 1/509/0 | 509 | (N/A)
[0.000, 1.216] | 1/510/0 | 510 | (N/A)
[0.000, 1.214] | 1/511/0 | 511 | (N/A)
[0.000, 1.211] | 1/512/0 | 512 | (N/A)
[0.000, 1.209] | 1/513/0 | 513 | (N/A)
[0.000, 1.207] | 1/514/0 | 514 | (N/A)
[0.000, 1.204] | 1/515/0 | 515 | (N/A)
[0.000, 1.202] | 1/516/0 | 516 | (N/A)
[0.000, 1.200] | 1/517/0 | 517 | (N/A)
[0.000, 1.198] | 1/518/0 | 518 | (N/A)
[0.000, 1.195] | 1/519/0 | 519 | (N/A)
[0.000, 1.193] | 1/520/0 | 520 | (N/A)
[0.000, 1.191] | 1/521/0 | 521 | (N/A)
[0.000, 1.188] | 1/522/0 | 522 | (N/A)
[0.000, 1.186] | 1/523/0 | 523 | (N/A)
[0.000, 1.184] | 1/524/0 | 524 | (N/A)
[0.000, 1.182] | 1/525/0 | 525 | (N/A)
[0.000, 1.180] | 1/526/0 | 526 | (N/A)
[0.000, 1.177] | 1/527/0 | 527 | (N/A)
[0.000, 1.175] | 1/528/0 | 528 | (N/A)
[0.000, 1.173] | 1/529/0 | 529 | (N/A)
[0.000, 1.171] | 1/530/0 | 530 | (N/A)
[0.000, 1.169] | 1/531/0 | 531 | (N/A)
[0.000, 1.166] | 1/532/0 | 532 | (N/A)
[0.000, 1.164] | 1/533/0 | 533 | (N/A)
[0.000, 1.162] | 1/534/0 | 534 | (N/A)
[0.000, 1.160] | 1/535/0 | 535 | (N/A)
[0.000, 1.158] | 1/536/0 | 536 | (N/A)
[0.000, 1.156] | 1/537/0 | 537 | (N/A)
[0.000, 1.153] | 1/538/0 | 538 | (N/A)
[0.000, 1.151] | 1/539/0 | 539 | (N/A)
[0.000, 1.149] | 1/540/0 | 540 | (N/A)
[0.000, 1.147] | 1/541/0 | 541 | (N/A)
[0.000, 1.145] | 1/542/0 | 542 | (N/A)
[0.000, 1.143] | 1/543/0 | 543 | (N/A)
[0.000, 1.141] | 1/544/0 | 544 | (N/A)
[0.000, 1.139] | 1/545/0 | 545 | (N/A)
[0.000, 1.137] | 1/546/0 | 546 | (N/A)
[0.000, 1.135] | 1/547/0 | 547 | (N/A)
[0.000, 1.133] | 1/548/0 | 548 | (N/A)
[0.000, 1.131] | 1/549/0 | 549 | (N/A)
[0.000, 1.129] | 1/550/0 | 550 | (N/A)
[0.000, 1.127] | 1/551/0 | 551 | (N/A)
[0.000, 1.125] | 1/552/0 | 552 | (N/A)
[0.000, 1.122] | 1/553/0 | 553 | (N/A)
[0.000, 1.120] | 1/554/0 | 554 | (N/A)
[0.000, 1.118] | 1/555/0 | 555 | (N/A)
[0.000, 1.116] | 1/556/0 | 556 | (N/A)
[0.000, 1.115] | 1/557/0 | 557 | (N/A)
[0.000, 1.113] | 1/558/0 | 558 | (N/A)
[0.000, 1.111] | 1/559/0 | 559 | (N/A)
[0.000, 1.109] | 1/560/0 | 560 | (N/A)
[0.000, 1.107] | 1/561/0 | 561 | (N/A)
[0.000, 1.105] | 1/562/0 | 562 | (N/A)
[0.000, 1.103] | 1/563/0 | 563 | (N/A)
[0.000, 1.101] | 1/564/0 | 564 | (N/A)
[0.000, 1.099] | 1/565/0 | 565 | (N/A)
[0.000, 1.097] | 1/566/0 | 566 | (N/A)
[0.000, 1.095] | 1/567/0 | 567 | (N/A)
[0.000, 1.093] | 1/568/0 | 568 | (N/A)
[0.000, 1.091] | 1/569/0 | 569 | (N/A)
[0.000, 1.089] | 1/570/0 | 570 | (N/A)
[0.000, 1.087] | 1/571/0 | 571 | (N/A)
[0.000, 1.086] | 1/572/0 | 572 | (N/A)
[0.000, 1.084] | 1/573/0 | 573 | (N/A)
[0.000, 1.082] | 1/574/0 | 574 | (N/A)
[0.000, 1.080] | 1/575/0 | 575 | (N/A)
[0.000, 1.078] | 1/576/0 | 576 | (N/A)
[0.000, 1.076] | 1/577/0 | 577 | (N/A)
[0.000, 1.074] | 1/578/0 | 578 | (N/A)
[0.000, 1.073] | 1/579/0 | 579 | (N/A)
[0.000, 1.071] | 1/580/0 | 580 | (N/A)
[0.000, 1.069] | 1/581/0 | 581 | (N/A)
[0.000, 1.067] | 1/582/0 | 582 | (N/A)
[0.000, 1.065] | 1/583/0 | 583 | (N/A)
[0.000, 1.063] | 1/584/0 | 584 | (N/A)
[0.000, 1.062] | 1/585/0 | 585 | (N/A)
[0.000, 1.060] | 1/586/0 | 586 | (N/A)
[0.000, 1.058] | 1/587/0 | 587 | (N/A)
[0.000, 1.056] | 1/588/0 | 588 | (N/A)
[0.000, 1.055] | 1/589/0 | 589 | (N/A)
[0.000, 1.053] | 1/590/0 | 590 | (N/A)
[0.000, 1.051] | 1/591/0 | 591 | (N/A)
[0.000, 1.049] | 1/592/0 | 592 | (N/A)
[0.000, 1.047] | 1/593/0 | 593 | (N/A)
[0.000, 1.046] | 1/594/0 | 594 | (N/A)
[0.000, 1.044] | 1/595/0 | 595 | (N/A)
[0.000, 1.042] | 1/596/0 | 596 | (N/A)
[0.000, 1.041] | 1/597/0 | 597 | (N/A)
[0.000, 1.039] | 1/598/0 | 598 | (N/A)
[0.000, 1.037] | 1/599/0 | 599 | (N/A)
[0.000, 1.035] | 1/600/0 | 600 | (N/A)
[0.000, 1.034] | 1/601/0 | 601 | (N/A)
[0.000, 1.032] | 1/602/0 | 602 | (N/A)
[0.000, 1.030] | 1/603/0 | 603 | (N/A)
[0.000, 1.029] | 1/604/0 | 604 | (N/A)
[0.000, 1.027] | 1/605/0 | 605 | (N/A)
[0.000, 1.025] | 1/606/0 | 606 | (N/A)
[0.000, 1.024] | 1/607/0 | 607 | (N/A)
[0.000, 1.022] | 1/608/0 | 608 | (N/A)
[0.000, 1.020] | 1/609/0 | 609 | (N/A)
[0.000, 1.019] | 1/610/0 | 610 | (N/A)
[0.000, 1.017] | 1/611/0 | 611 | (N/A)
[0.000, 1.015] | 1/612/0 | 612 | (N/A)
[0.000, 1.014] | 1/613/0 | 613 | (N/A)
[0.000, 1.012] | 1/614/0 | 614 | (N/A)
[0.000, 1.010] | 1/615/0 | 615 | (N/A)
[0.000, 1.009] | 1/616/0 | 616 | (N/A)
[0.000, 1.007] | 1/617/0 | 617 | (N/A)
[0.000, 1.005] | 1/618/0 | 618 | (N/A)
[0.000, 1.004] | 1/619/0 | 619 | (N/A)
[0.000, 1.002] | 1/620/0 | 620 | (N/A)
[0.000, 1.001] | 1/621/0 | 621 | (N/A)
[0.000, 0.999] | 1/622/0 | 622 | (N/A)
[0.000, 0.997] | 1/623/0 | 623 | (N/A)
[0.000, 0.996] | 1/624/0 | 624 | (N/A)
[0.000, 0.994] | 1/625/0 | 625 | (N/A)
[0.000, 0.993] | 1/626/0 | 626 | (N/A)
[0.000, 0.991] | 1/627/0 | 627 | (N/A)
[0.000, 0.990] | 1/628/0 | 628 | (N/A)
[0.000, 0.988] | 1/629/0 | 629 | (N/A)
[0.000, 0.987] | 1/630/0 | 630 | (N/A)
[0.000, 0.985] | 1/631/0 | 631 | (N/A)
[0.000, 0.983] | 1/632/0 | 632 | (N/A)
[0.000, 0.982] | 1/633/0 | 633 | (N/A)
[0.000, 0.980] | 1/634/0 | 634 | (N/A)
[0.000, 0.979] | 1/635/0 | 635 | (N/A)
[0.000, 0.977] | 1/636/0 | 636 | (N/A)
[0.000, 0.976] | 1/637/0 | 637 | (N/A)
[0.000, 0.974] | 1/638/0 | 638 | (N/A)
[0.000, 0.973] | 1/639/0 | 639 | (N/A)
[0.000, 0.971] | 1/640/0 | 640 | (N/A)
[0.000, 0.970] | 1/641/0 | 641 | (N/A)
[0.000, 0.968] | 1/642/0 | 642 | (N/A)
[0.000, 0.967] | 1/643/0 | 643 | (N/A)
[0.000, 0.965] | 1/644/0 | 644 | (N/A)
[0.000, 0.964] | 1/645/0 | 645 | (N/A)
[0.000, 0.962] | 1/646/0 | 646 | (N/A)
[0.000, 0.961] | 1/647/0 | 647 | (N/A)
[0.000, 0.959] | 1/648/0 | 648 | (N/A)
[0.000, 0.958] | 1/649/0 | 649 | (N/A)
[0.000, 0.956] | 1/650/0 | 650 | (N/A)
[0.000, 0.955] | 1/651/0 | 651 | (N/A)
[0.000, 0.954] | 1/652/0 | 652 | (N/A)
[0.000, 0.952] | 1/653/0 | 653 | (N/A)
[0.000, 0.951] | 1/654/0 | 654 | (N/A)
[0.000, 0.949] | 1/655/0 | 655 | (N/A)
[0.000, 0.948] | 1/656/0 | 656 | (N/A)
[0.000, 0.946] | 1/657/0 | 657 | (N/A)
[0.000, 0.945] | 1/658/0 | 658 | (N/A)
[0.000, 0.943] | 1/659/0 | 659 | (N/A)
[0.000, 0.942] | 1/660/0 | 660 | (N/A)
[0.000, 0.941] | 1/661/0 | 661 | (N/A)
[0.000, 0.939] | 1/662/0 | 662 | (N/A)
[0.000, 0.938] | 1/663/0 | 663 | (N/A)
[0.000, 0.936] | 1/664/0 | 664 | (N/A)
[0.000, 0.935] | 1/665/0 | 665 | (N/A)
[0.000, 0.934] | 1/666/0 | 666 | (N/A)
[0.000, 0.932] | 1/667/0 | 667 | (N/A)
[0.000, 0.931] | 1/668/0 | 668 | (N/A)
[0.000, 0.929] | 1/669/0 | 669 | (N/A)
[0.000, 0.928] | 1/670/0 | 670 | (N/A)
[0.000, 0.927] | 1/671/0 | 671 | (N/A)
[0.000, 0.925] | 1/672/0 | 672 | (N/A)
[0.000, 0.924] | 1/673/0 | 673 | (N/A)
[0.000, 0.923] | 1/674/0 | 674 | (N/A)
[0.000, 0.921] | 1/675/0 | 675 | (N/A)
[0.000, 0.920] | 1/676/0 | 676 | (N/A)
[0.000, 0.919] | 1/677/0 | 677 | (N/A)
[0.000, 0.917] | 1/678/0 | 678 | (N/A)
[0.000, 0.916] | 1/679/0 | 679 | (N/A)
[0.007, 1.138] | 2/679/0 | 680 | (N/A)
[0.007, 1.136] | 2/680/0 | 681 | (N/A)
[0.007, 1.134] | 2/681/0 | 682 | (N/A)
[0.007, 1.133] | 2/682/0 | 683 | (N/A)
[0.007, 1.131] | 2/683/0 | 684 | (N/A)
[0.007, 1.129] | 2/684/0 | 685 | (N/A)
[0.007, 1.128] | 2/685/0 | 686 | (N/A)
[0.007, 1.126] | 2/686/0 | 687 | (N/A)
[0.007, 1.124] | 2/687/0 | 688 | (N/A)
[0.007, 1.123] | 2/688/0 | 689 | (N/A)
[0.007, 1.121] | 2/689/0 | 690 | (N/A)
[0.007, 1.120] | 2/690/0 | 691 | (N/A)
[0.007, 1.118] | 2/691/0 | 692 | (N/A)
[0.007, 1.116] | 2/692/0 | 693 | (N/A)
[0.007, 1.115] | 2/693/0 | 694 | (N/A)
[0.007, 1.113] | 2/694/0 | 695 | (N/A)
[0.007, 1.112] | 2/695/0 | 696 | (N/A)
[0.007, 1.110] | 2/696/0 | 697 | (N/A)
[0.007, 1.108] | 2/697/0 | 698 | (N/A)
[0.007, 1.107] | 2/698/0 | 699 | (N/A)
[0.007, 1.105] | 2/699/0 | 700 | (N/A)
[0.007, 1.104] | 2/700/0 | 701 | (N/A)
[0.007, 1.102] | 2/701/0 | 702 | (N/A)
[0.007, 1.101] | 2/702/0 | 703 | (N/A)
[0.007, 1.099] | 2/703/0 | 704 | (N/A)
[0.007, 1.098] | 2/704/0 | 705 | (N/A)
[0.007, 1.096] | 2/705/0 | 706 | (N/A)
[0.007, 1.094] | 2/706/0 | 707 | (N/A)
[0.007, 1.093] | 2/707/0 | 708 | (N/A)
[0.007, 1.091] | 2/708/0 | 709 | (N/A)
[0.007, 1.090] | 2/709/0 | 710 | (N/A)
[0.007, 1.088] | 2/710/0 | 711 | (N/A)
[0.007, 1.087] | 2/711/0 | 712 | (N/A)
[0.007, 1.085] | 2/712/0 | 713 | (N/A)
[0.007, 1.084] | 2/713/0 | 714 | (N/A)
[0.007, 1.082] | 2/714/0 | 715 | (N/A)
[0.007, 1.081] | 2/715/0 | 716 | (N/A)
[0.007, 1.079] | 2/716/0 | 717 | (N/A)
[0.007, 1.078] | 2/717/0 | 718 | (N/A)
[0.007, 1.076] | 2/718/0 | 719 | (N/A)
[0.007, 1.075] | 2/719/0 | 720 | (N/A)
[0.007, 1.073] | 2/720/0 | 721 | (N/A)
[0.007, 1.072] | 2/721/0 | 722 | (N/A)
[0.007, 1.070] | 2/722/0 | 723 | (N/A)
[0.007, 1.069] | 2/723/0 | 724 | (N/A)
[0.007, 1.068] | 2/724/0 | 725 | (N/A)
[0.007, 1.066] | 2/725/0 | 726 | (N/A)
[0.007, 1.065] | 2/726/0 | 727 | (N/A)
[0.007, 1.063] | 2/727/0 | 728 | (N/A)
[0.007, 1.062] | 2/728/0 | 729 | (N/A)
[0.007, 1.060] | 2/729/0 | 730 | (N/A)
[0.007, 1.059] | 2/730/0 | 731 | (N/A)
[0.007, 1.057] | 2/731/0 | 732 | (N/A)
[0.007, 1.056] | 2/732/0 | 733 | (N/A)
[0.007, 1.055] | 2/733/0 | 734 | (N/A)
[0.007, 1.053] | 2/734/0 | 735 | (N/A)
[0.007, 1.052] | 2/735/0 | 736 | (N/A)
[0.007, 1.050] | 2/736/0 | 737 | (N/A)
[0.007, 1.049] | 2/737/0 | 738 | (N/A)
[0.007, 1.047] | 2/738/0 | 739 | (N/A)
[0.007, 1.046] | 2/739/0 | 740 | (N/A)
[0.007, 1.045] | 2/740/0 | 741 | (N/A)
[0.007, 1.043] | 2/741/0 | 742 | (N/A)
[0.007, 1.042] | 2/742/0 | 743 | (N/A)
[0.007, 1.040] | 2/743/0 | 744 | (N/A)
[0.007, 1.039] | 2/744/0 | 745 | (N/A)
[0.007, 1.038] | 2/745/0 | 746 | (N/A)
[0.007, 1.036] | 2/746/0 | 747 | (N/A)
[0.007, 1.035] | 2/747/0 | 748 | (N/A)
[0.007, 1.034] | 2/748/0 | 749 | (N/A)
[0.007, 1.032] | 2/749/0 | 750 | (N/A)
[0.007, 1.031] | 2/750/0 | 751 | (N/A)
[0.007, 1.030] | 2/751/0 | 752 | (N/A)
[0.007, 1.028] | 2/752/0 | 753 | (N/A)
[0.007, 1.027] | 2/753/0 | 754 | (N/A)
[0.007, 1.025] | 2/754/0 | 755 | (N/A)
[0.007, 1.024] | 2/755/0 | 756 | (N/A)
[0.007, 1.023] | 2/756/0 | 757 | (N/A)
[0.007, 1.021] | 2/757/0 | 758 | (N/A)
[0.007, 1.020] | 2/758/0 | 759 | (N/A)
[0.007, 1.019] | 2/759/0 | 760 | (N/A)
[0.006, 1.017] | 2/760/0 | 761 | (N/A)
[0.006, 1.016] | 2/761/0 | 762 | (N/A)
[0.006, 1.015] | 2/762/0 | 763 | (N/A)
[0.006, 1.013] | 2/763/0 | 764 | (N/A)
[0.006, 1.012] | 2/764/0 | 765 | (N/A)
[0.006, 1.011] | 2/765/0 | 766 | (N/A)
[0.006, 1.010] | 2/766/0 | 767 | (N/A)
[0.006, 1.008] | 2/767/0 | 768 | (N/A)
[0.006, 1.007] | 2/768/0 | 769 | (N/A)
[0.006, 1.006] | 2/769/0 | 770 | (N/A)
[0.006, 1.004] | 2/770/0 | 771 | (N/A)
[0.006, 1.003] | 2/771/0 | 772 | (N/A)
[0.006, 1.002] | 2/772/0 | 773 | (N/A)
[0.006, 1.000] | 2/773/0 | 774 | (N/A)
[0.006, 0.999] | 2/774/0 | 775 | (N/A)
[0.006, 0.998] | 2/775/0 | 776 | (N/A)
[0.006, 0.997] | 2/776/0 | 777 | (N/A)
[0.006, 0.995] | 2/777/0 | 778 | (N/A)
[0.006, 0.994] | 2/778/0 | 779 | (N/A)
[0.006, 0.993] | 2/779/0 | 780 | (N/A)
[0.006, 0.992] | 2/780/0 | 781 | (N/A)
[0.006, 0.990] | 2/781/0 | 782 | (N/A)
[0.006, 0.989] | 2/782/0 | 783 | (N/A)
[0.006, 0.988] | 2/783/0 | 784 | (N/A)
[0.006, 0.987] | 2/784/0 | 785 | (N/A)
[0.006, 0.985] | 2/785/0 | 786 | (N/A)
[0.006, 0.984] | 2/786/0 | 787 | (N/A)
[0.006, 0.983] | 2/787/0 | 788 | (N/A)
[0.006, 0.982] | 2/788/0 | 789 | (N/A)
[0.006, 0.980] | 2/789/0 | 790 | (N/A)
[0.006, 0.979] | 2/790/0 | 791 | (N/A)
[0.006, 0.978] | 2/791/0 | 792 | (N/A)
[0.006, 0.977] | 2/792/0 | 793 | (N/A)
[0.006, 0.975] | 2/793/0 | 794 | (N/A)
[0.006, 0.974] | 2/794/0 | 795 | (N/A)
[0.006, 0.973] | 2/795/0 | 796 | (N/A)
[0.006, 0.972] | 2/796/0 | 797 | (N/A)
[0.006, 0.971] | 2/797/0 | 798 | (N/A)
[0.006, 0.969] | 2/798/0 | 799 | (N/A)
[0.006, 0.968] | 2/799/0 | 800 | (N/A)
[0.006, 0.967] | 2/800/0 | 801 | (N/A)
[0.006, 0.966] | 2/801/0 | 802 | (N/A)
[0.006, 0.965] | 2/802/0 | 803 | (N/A)
[0.006, 0.963] | 2/803/0 | 804 | (N/A)
[0.006, 0.962] | 2/804/0 | 805 | (N/A)
[0.006, 0.961] | 2/805/0 | 806 | (N/A)
[0.006, 0.960] | 2/806/0 | 807 | (N/A)
[0.006, 0.959] | 2/807/0 | 808 | (N/A)
[0.006, 0.957] | 2/808/0 | 809 | (N/A)
[0.006, 0.956] | 2/809/0 | 810 | (N/A)
[0.006, 0.955] | 2/810/0 | 811 | (N/A)
[0.006, 0.954] | 2/811/0 | 812 | (N/A)
[0.006, 0.953] | 2/812/0 | 813 | (N/A)
[0.006, 0.952] | 2/813/0 | 814 | (N/A)
[0.006, 0.950] | 2/814/0 | 815 | (N/A)
[0.006, 0.949] | 2/815/0 | 816 | (N/A)
[0.006, 0.948] | 2/816/0 | 817 | (N/A)
[0.006, 0.947] | 2/817/0 | 818 | (N/A)
[0.006, 0.946] | 2/818/0 | 819 | (N/A)
[0.006, 0.945] | 2/819/0 | 820 | (N/A)
[0.006, 0.944] | 2/820/0 | 821 | (N/A)
[0.071, 1.119] | 3/820/0 | 822 | (N/A)
[0.071, 1.118] | 3/821/0 | 823 | (N/A)
[0.071, 1.117] | 3/822/0 | 824 | (N/A)
[0.071, 1.115] | 3/823/0 | 825 | (N/A)
[0.071, 1.114] | 3/824/0 | 826 | (N/A)
[0.070, 1.113] | 3/825/0 | 827 | (N/A)
[0.070, 1.111] | 3/826/0 | 828 | (N/A)
[0.070, 1.110] | 3/827/0 | 829 | (N/A)
[0.070, 1.109] | 3/828/0 | 830 | (N/A)
[0.070, 1.107] | 3/829/0 | 831 | (N/A)
[0.070, 1.106] | 3/830/0 | 832 | (N/A)
[0.070, 1.105] | 3/831/0 | 833 | (N/A)
[0.070, 1.103] | 3/832/0 | 834 | (N/A)
[0.070, 1.102] | 3/833/0 | 835 | (N/A)
[0.070, 1.101] | 3/834/0 | 836 | (N/A)
[0.070, 1.099] | 3/835/0 | 837 | (N/A)
[0.069, 1.098] | 3/836/0 | 838 | (N/A)
[0.069, 1.097] | 3/837/0 | 839 | (N/A)
[0.069, 1.096] | 3/838/0 | 840 | (N/A)
[0.069, 1.094] | 3/839/0 | 841 | (N/A)
[0.069, 1.093] | 3/840/0 | 842 | (N/A)
[0.069, 1.092] | 3/841/0 | 843 | (N/A)
[0.069, 1.090] | 3/842/0 | 844 | (N/A)
[0.069, 1.089] | 3/843/0 | 845 | (N/A)
[0.069, 1.088] | 3/844/0 | 846 | (N/A)
[0.069, 1.087] | 3/845/0 | 847 | (N/A)
[0.069, 1.085] | 3/846/0 | 848 | (N/A)
[0.069, 1.084] | 3/847/0 | 849 | (N/A)
[0.068, 1.083] | 3/848/0 | 850 | (N/A)
[0.068, 1.082] | 3/849/0 | 851 | (N/A)
[0.068, 1.080] | 3/850/0 | 852 | (N/A)
[0.068, 1.079] | 3/851/0 | 853 | (N/A)
[0.068, 1.078] | 3/852/0 | 854 | (N/A)
[0.068, 1.076] | 3/853/0 | 855 | (N/A)
[0.068, 1.075] | 3/854/0 | 856 | (N/A)
[0.068, 1.074] | 3/855/0 | 857 | (N/A)
[0.068, 1.073] | 3/856/0 | 858 | (N/A)
[0.068, 1.072] | 3/857/0 | 859 | (N/A)
[0.068, 1.070] | 3/858/0 | 860 | (N/A)
[0.068, 1.069] | 3/859/0 | 861 | (N/A)
[0.068, 1.068] | 3/860/0 | 862 | (N/A)
[0.067, 1.067] | 3/861/0 | 863 | (N/A)
[0.067, 1.065] | 3/862/0 | 864 | (N/A)
[0.067, 1.064] | 3/863/0 | 865 | (N/A)
[0.067, 1.063] | 3/864/0 | 866 | (N/A)
[0.067, 1.062] | 3/865/0 | 867 | (N/A)
[0.067, 1.060] | 3/866/0 | 868 | (N/A)
[0.067, 1.059] | 3/867/0 | 869 | (N/A)
[0.067, 1.058] | 3/868/0 | 870 | (N/A)
[0.067, 1.057] | 3/869/0 | 871 | (N/A)
[0.067, 1.056] | 3/870/0 | 872 | (N/A)
[0.067, 1.054] | 3/871/0 | 873 | (N/A)
[0.067, 1.053] | 3/872/0 | 874 | (N/A)
[0.067, 1.052] | 3/873/0 | 875 | (N/A)
[0.066, 1.051] | 3/874/0 | 876 | (N/A)
[0.066, 1.050] | 3/875/0 | 877 | (N/A)
[0.066, 1.048] | 3/876/0 | 878 | (N/A)
[0.066, 1.047] | 3/877/0 | 879 | (N/A)
[0.066, 1.046] | 3/878/0 | 880 | (N/A)
[0.066, 1.045] | 3/879/0 | 881 | (N/A)
[0.066, 1.044] | 3/880/0 | 882 | (N/A)
[0.066, 1.043] | 3/881/0 | 883 | (N/A)
[0.066, 1.041] | 3/882/0 | 884 | (N/A)
[0.066, 1.040] | 3/883/0 | 885 | (N/A)
[0.066, 1.039] | 3/884/0 | 886 | (N/A)
[0.066, 1.038] | 3/885/0 | 887 | (N/A)
[0.066, 1.037] | 3/886/0 | 888 | (N/A)
[0.065, 1.036] | 3/887/0 | 889 | (N/A)
[0.065, 1.034] | 3/888/0 | 890 | (N/A)
[0.065, 1.033] | 3/889/0 | 891 | (N/A)
[0.065, 1.032] | 3/890/0 | 892 | (N/A)
[0.065, 1.031] | 3/891/0 | 893 | (N/A)
[0.065, 1.030] | 3/892/0 | 894 | (N/A)
[0.065, 1.029] | 3/893/0 | 895 | (N/A)
[0.065, 1.028] | 3/894/0 | 896 | (N/A)
[0.065, 1.026] | 3/895/0 | 897 | (N/A)
[0.065, 1.025] | 3/896/0 | 898 | (N/A)
[0.065, 1.024] | 3/897/0 | 899 | (N/A)
[0.065, 1.023] | 3/898/0 | 900 | (N/A)
[0.065, 1.022] | 3/899/0 | 901 | (N/A)
[0.064, 1.021] | 3/900/0 | 902 | (N/A)
[0.064, 1.020] | 3/901/0 | 903 | (N/A)
[0.064, 1.019] | 3/902/0 | 904 | (N/A)
[0.064, 1.017] | 3/903/0 | 905 | (N/A)
[0.064, 1.016] | 3/904/0 | 906 | (N/A)
[0.064, 1.015] | 3/905/0 | 907 | (N/A)
[0.064, 1.014] | 3/906/0 | 908 | (N/A)
[0.064, 1.013] | 3/907/0 | 909 | (N/A)
[0.064, 1.012] | 3/908/0 | 910 | (N/A)
[0.064, 1.011] | 3/909/0 | 911 | (N/A)
[0.064, 1.010] | 3/910/0 | 912 | (N/A)
[0.064, 1.009] | 3/911/0 | 913 | (N/A)
[0.064, 1.007] | 3/912/0 | 914 | (N/A)
[0.064, 1.006] | 3/913/0 | 915 | (N/A)
[0.063, 1.005] | 3/914/0 | 916 | (N/A)
[0.063, 1.004] | 3/915/0 | 917 | (N/A)
[0.063, 1.003] | 3/916/0 | 918 | (N/A)
[0.063, 1.002] | 3/917/0 | 919 | (N/A)
[0.063, 1.001] | 3/918/0 | 920 | (N/A)
[0.063, 1.000] | 3/919/0 | 921 | (N/A)
[0.063, 0.999] | 3/920/0 | 922 | (N/A)
[0.063, 0.998] | 3/921/0 | 923 | (N/A)
[0.063, 0.997] | 3/922/0 | 924 | (N/A)
[0.063, 0.996] | 3/923/0 | 925 | (N/A)
[0.063, 0.994] | 3/924/0 | 926 | (N/A)
[0.063, 0.993] | 3/925/0 | 927 | (N/A)
[0.063, 0.992] | 3/926/0 | 928 | (N/A)
[0.063, 0.991] | 3/927/0 | 929 | (N/A)
[0.063, 0.990] | 3/928/0 | 930 | (N/A)
[0.062, 0.989] | 3/929/0 | 931 | (N/A)
[0.062, 0.988] | 3/930/0 | 932 | (N/A)
[0.062, 0.987] | 3/931/0 | 933 | (N/A)
[0.062, 0.986] | 3/932/0 | 934 | (N/A)
[0.062, 0.985] | 3/933/0 | 935 | (N/A)
[0.062, 0.984] | 3/934/0 | 936 | (N/A)
[0.062, 0.983] | 3/935/0 | 937 | (N/A)
[0.062, 0.982] | 3/936/0 | 938 | (N/A)
